type,assignment_id,assignment_name,teacher_name,error_message,response_code,processed_date
Submission,fd864ba9-bf45-4b52-b8fd-5813eb087c87,HW 9/8,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxOms, Student OID=STD000000je0JD",400,2025-09-22 06:04:51.734108
Submission,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=160906f6-2d66-4d33-bfd1-d20ad10221e7,400,2025-09-19 06:05:05.971660
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:42.184155
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:50.837928
Submission,8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,400,2025-09-20 06:04:52.117693
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:39.266040
Submission,50da7292-b778-4544-b203-3bc4f818e342,Share Your Perspective Video,Kristen Kenney,no GradebookColumnDefinition for lineItemId=50da7292-b778-4544-b203-3bc4f818e342,400,2025-09-19 06:04:59.724376
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:51.005421
Submission,c3b705be-8584-4766-a878-445f9602f235,Beginning of the Year Survey,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxQAL, Student OID=STD000000k17Np",400,2025-09-22 06:04:39.450387
Submission,36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,400,2025-09-20 06:04:59.866231
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:48.469809
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:47.671508
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:49.259645
Submission,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=160906f6-2d66-4d33-bfd1-d20ad10221e7,400,2025-09-19 06:05:01.683774
Submission,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=160906f6-2d66-4d33-bfd1-d20ad10221e7,400,2025-09-19 06:04:58.284036
Submission,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=160906f6-2d66-4d33-bfd1-d20ad10221e7,400,2025-09-19 06:04:59.743283
Submission,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=160906f6-2d66-4d33-bfd1-d20ad10221e7,400,2025-09-19 06:05:00.871459
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:36.677014
Submission,504ade3a-fdd5-45ad-9160-9ce38ae163ae,Friendship Discussion ,Kristen Kenney,no GradebookColumnDefinition for lineItemId=504ade3a-fdd5-45ad-9160-9ce38ae163ae,400,2025-09-19 06:04:54.969731
Submission,4e6dcd9b-f67b-4912-af3a-6245c2d77cce,HW 9/5 ,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0HH",400,2025-09-22 06:04:48.640971
Submission,4be93c2d-f19b-4952-bb57-a286e18a85a1,Performance Task ,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0HH",400,2025-09-22 06:04:41.303979
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:47.182666
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:37.269238
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:47.876978
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:50.794883
Submission,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=160906f6-2d66-4d33-bfd1-d20ad10221e7,400,2025-09-19 06:05:04.138223
Submission,6dfbbe31-4302-449a-9169-bde8587d64c2,HW 9/8,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0HH",400,2025-09-22 06:04:48.083244
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:55.039484
Submission,71ac2184-286e-4d4f-9fa4-3c5c0c584d9a,Beginning of the Year Survey,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0CJ",400,2025-09-22 06:04:41.870115
Submission,36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,400,2025-09-20 06:04:49.050663
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:40.717767
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:39.677409
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:40.342457
Submission,36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,400,2025-09-20 06:04:57.538085
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:49.891843
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:50.009815
Submission,775cddb7-1be8-41c5-99e4-59682baeb39b,HW 9/4,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0Aq",400,2025-09-22 06:04:45.700928
Submission,f31825c3-b436-4124-aacf-5925198afc08,HW 9.5,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxUB0, Student OID=STD000000je09p",400,2025-09-22 06:04:43.324014
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:47.925950
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:40.796294
Submission,36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,400,2025-09-20 06:04:50.001357
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:44.562775
Submission,8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,400,2025-09-20 06:04:59.686611
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:48.187352
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:51.200494
Submission,137111ec-c9d5-46cb-b0f3-04ae97543188,Extra Practice for Diagnostic,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0Aq",400,2025-09-22 06:04:44.203336
Submission,8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,400,2025-09-20 06:04:50.471353
Submission,491bc7c6-1e90-48e9-b3bd-531951f536e7,HW 9.3,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxUB0, Student OID=STD000000je0AH",400,2025-09-22 06:04:50.117459
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:50.616624
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:42.813303
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:48.838280
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:54.435660
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:41.789026
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:39.240890
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:41.383613
Submission,36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,400,2025-09-20 06:04:55.757048
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:49.573568
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:51.872122
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:36.850534
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:55.511579
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:49.091311
Submission,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=160906f6-2d66-4d33-bfd1-d20ad10221e7,400,2025-09-19 06:05:04.813558
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:51.692906
Submission,9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,HW 9/10,Robert Flynn,no GradebookColumnDefinition for lineItemId=9890252a-a5c1-43c3-8e1a-6b7ddb364fcb,400,2025-09-22 06:04:48.298572
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:45.482148
Submission,8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,400,2025-09-20 06:04:46.297170
Submission,50da7292-b778-4544-b203-3bc4f818e342,Share Your Perspective Video,Kristen Kenney,no GradebookColumnDefinition for lineItemId=50da7292-b778-4544-b203-3bc4f818e342,400,2025-09-19 06:05:03.517677
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:40.531828
Submission,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=160906f6-2d66-4d33-bfd1-d20ad10221e7,400,2025-09-19 06:05:00.189157
Submission,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=160906f6-2d66-4d33-bfd1-d20ad10221e7,400,2025-09-19 06:04:56.882294
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:41.657513
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:42.147203
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:42.639624
Submission,f076b1a4-39a7-49d1-abed-5dc96b18692d,1.1-1.2 Quiz,Robert Flynn,no GradebookColumnDefinition for lineItemId=f076b1a4-39a7-49d1-abed-5dc96b18692d,400,2025-09-19 06:05:00.054387
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:38.507069
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:49.679536
Submission,137111ec-c9d5-46cb-b0f3-04ae97543188,Extra Practice for Diagnostic,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0HH",400,2025-09-22 06:04:45.489960
Submission,8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,400,2025-09-20 06:04:51.365514
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:50.850446
Submission,530e0130-7257-4dae-b372-7b5639050312,A.1;Q2HWP,Robert Flynn,no GradebookColumnDefinition for lineItemId=530e0130-7257-4dae-b372-7b5639050312,400,2025-09-22 06:04:49.843550
Submission,36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,400,2025-09-20 06:04:59.103970
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:36.832286
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:49.006330
Submission,36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=36374ebf-a3e1-47b1-b581-26ce1bb5a4ea,400,2025-09-20 06:04:57.134658
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:48.652665
Submission,24f1e664-fd11-4c5c-8704-8628dac97a44,HW 9/9,Robert Flynn,no GradebookColumnDefinition for lineItemId=24f1e664-fd11-4c5c-8704-8628dac97a44,400,2025-09-22 06:04:38.612877
Submission,f26efebc-3340-44c0-8ade-96422b298ab9,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=f26efebc-3340-44c0-8ade-96422b298ab9,400,2025-09-22 06:04:52.802581
Submission,8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,Quotes Practice 2,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=8a2363a9-e21a-46a5-9b5c-0bd0acb14d2f,400,2025-09-20 06:05:00.434454
Submission,1dcb4d07-ec47-4556-a869-f64fd8def83f,Quiz Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=1dcb4d07-ec47-4556-a869-f64fd8def83f,400,2025-09-22 06:04:39.629159
Submission,4be93c2d-f19b-4952-bb57-a286e18a85a1,Performance Task ,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je0CJ",400,2025-09-22 06:04:49.742520
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:44.899009
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:49.014478
Submission,98896fe8-0bb7-42ac-9ea8-20b158600d7e,HW 9/19,Robert Flynn,no GradebookColumnDefinition for lineItemId=98896fe8-0bb7-42ac-9ea8-20b158600d7e,400,2025-09-22 06:04:51.957214
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:48.117192
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:51.388200
Submission,ee7e722b-ea90-4c53-a16c-e4e109025d27,Friendship Discussion ,Kristen Kenney,no GradebookColumnDefinition for lineItemId=ee7e722b-ea90-4c53-a16c-e4e109025d27,400,2025-09-19 06:05:04.411497
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:36.787235
Submission,d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,HW 9/16,Robert Flynn,no GradebookColumnDefinition for lineItemId=d6753d18-7bc5-4baf-9f4c-3b0262b8a44b,400,2025-09-22 06:04:37.986831
Submission,35d4b371-96dc-4803-8b00-da86385fb735,CW-HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=35d4b371-96dc-4803-8b00-da86385fb735,400,2025-09-22 06:04:52.058892
Submission,160906f6-2d66-4d33-bfd1-d20ad10221e7,HW 9/17,Robert Flynn,no GradebookColumnDefinition for lineItemId=160906f6-2d66-4d33-bfd1-d20ad10221e7,400,2025-09-19 06:05:05.842634
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:44.748137
Submission,79c47577-8ffb-48b2-96d9-14cad0a6e227,Week 2 Do Now/Exit Ticket Slip,Kristen Kenney,no GradebookColumnDefinition for lineItemId=79c47577-8ffb-48b2-96d9-14cad0a6e227,400,2025-09-20 06:04:55.488018
Submission,32fd401c-6ca8-4b15-9fe0-08140e465e06,HW 9/15,Robert Flynn,no GradebookColumnDefinition for lineItemId=32fd401c-6ca8-4b15-9fe0-08140e465e06,400,2025-09-22 06:04:51.510681
